-- Medz's Taken Hits Informer --
Time: 15:11:24
Date: 10/01/23
----------------------------------

[TAKE] > Name: sopers_dsoper(20) | Class: Civilian | Weapon: Purple Dildo | Damage: 4.62 | Health: 100.00 | Armor: 0.00 | Time: 16:57:33 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:38 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.15 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.15 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.15 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.15 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.10 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.12 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
[TAKE] > Name: Volcano_Bick(18) | Class: Civilian | Weapon: nil | Damage: 0.13 | Health: 100.00 | Armor: 0.00 | Time: 18:14:39 | Date: 10/01/23
